PPG,Serial_No,noise_ppg(.10),noise_ppg,noise_ppg(0.07)
-0.054,2814,-0.111145515,-0.05019369,-0.059074644
-0.054,2815,-0.101577997,-0.052196449,-0.028246285
-0.054,2816,-0.042871484,-0.069072931,-0.045611108
-0.054,2817,-0.06101888,-0.058243773,-0.054262625
-0.066,2818,-0.062116727,-0.058615795,-0.084803465
-0.066,2819,-0.081808814,-0.057156241,-0.050548215
-0.066,2820,-0.064463574,-0.055844702,-0.027133075
-0.066,2821,-0.046240775,-0.059555569,-0.080785778
-0.076,2822,-0.069518991,-0.068918754,-0.065122016
-0.076,2823,-0.059179696,-0.069952988,-0.09106806
-0.076,2824,-0.105992729,-0.063452613,-0.067048808
-0.076,2825,-0.082424811,-0.075137597,-0.099774477
-0.095,2826,-0.109696402,-0.097434205,-0.085759872
-0.095,2827,-0.12466786,-0.087314706,-0.096711844
-0.095,2828,-0.07795618,-0.109696114,-0.056994002
-0.095,2829,-0.129212668,-0.084753962,-0.101568214
-0.106,2830,-0.064009044,-0.092436741,-0.115441328
-0.106,2831,-0.093061262,-0.086389601,-0.098397364
-0.106,2832,-0.087599749,-0.106096599,-0.112918358
-0.106,2833,-0.062840134,-0.11590994,-0.096860846
-0.12,2834,-0.138998163,-0.11984832,-0.12552627
-0.12,2835,-0.122051418,-0.122209899,-0.085818484
-0.12,2836,-0.043779396,-0.112890353,-0.134219211
-0.12,2837,-0.083688042,-0.106851485,-0.112042224
-0.135,2838,-0.102673275,-0.138692032,-0.161608684
-0.135,2839,-0.098065896,-0.149630058,-0.150904196
-0.135,2840,-0.179527343,-0.126055495,-0.107759358
-0.135,2841,-0.095249634,-0.134379817,-0.135542778
-0.146,2842,-0.120141396,-0.133953305,-0.112952297
-0.146,2843,-0.146284516,-0.140223063,-0.143892519
-0.146,2844,-0.169983646,-0.136914958,-0.125768268
-0.146,2845,-0.139055609,-0.133690643,-0.163906824
-0.161,2846,-0.121984615,-0.147140408,-0.144944456
-0.161,2847,-0.206037255,-0.177020178,-0.161925247
-0.161,2848,-0.167218424,-0.155986805,-0.147711871
-0.161,2849,-0.158428531,-0.157239539,-0.215117793
-0.172,2850,-0.138168135,-0.17608986,-0.146646211
-0.172,2851,-0.117432069,-0.178381756,-0.180527348
-0.172,2852,-0.139113315,-0.168060702,-0.159856972
-0.172,2853,-0.187925748,-0.170961724,-0.16608833
-0.19,2854,-0.23151448,-0.182047175,-0.220297539
-0.19,2855,-0.150391666,-0.181462588,-0.219826916
-0.19,2856,-0.183103456,-0.173232907,-0.210388177
-0.19,2857,-0.179329939,-0.197057549,-0.173244
-0.201,2858,-0.174230503,-0.200458132,-0.189189142
-0.201,2859,-0.203286624,-0.19278538,-0.242598023
-0.201,2860,-0.158282136,-0.18803913,-0.205887446
-0.201,2861,-0.239626542,-0.214384565,-0.18927372
-0.22,2862,-0.218383711,-0.219136425,-0.264067147
-0.22,2863,-0.24170833,-0.235985285,-0.21344774
-0.22,2864,-0.213252348,-0.216215872,-0.240064217
-0.22,2865,-0.165680424,-0.215165748,-0.229910416
-0.23,2866,-0.173994892,-0.231735955,-0.244523249
-0.23,2867,-0.186568456,-0.224988479,-0.224216189
-0.23,2868,-0.210232671,-0.23817068,-0.223853123
-0.23,2869,-0.224015645,-0.215577261,-0.184775057
-0.241,2870,-0.233040151,-0.240543268,-0.221809229
-0.241,2871,-0.31045253,-0.244669141,-0.229353165
-0.241,2872,-0.211467176,-0.248203001,-0.234431053
-0.241,2873,-0.2352435,-0.243837751,-0.220824111
-0.252,2874,-0.252931655,-0.258824106,-0.256749239
-0.252,2875,-0.283425194,-0.241149891,-0.274291678
-0.252,2876,-0.265836088,-0.251429208,-0.278329134
-0.252,2877,-0.282112115,-0.261741563,-0.263327981
-0.263,2878,-0.255221583,-0.269825114,-0.262915173
-0.263,2879,-0.293595215,-0.281973395,-0.236288866
-0.263,2880,-0.272328246,-0.260045725,-0.262597341
-0.263,2881,-0.218169633,-0.270670224,-0.281832736
-0.274,2882,-0.30409313,-0.282647625,-0.224383356
-0.274,2883,-0.312273451,-0.268270883,-0.276222835
-0.274,2884,-0.314195531,-0.259704856,-0.301570525
-0.274,2885,-0.283588218,-0.28263283,-0.275139162
-0.292,2886,-0.304209041,-0.305050644,-0.332589783
-0.292,2887,-0.350768062,-0.302287009,-0.312276025
-0.292,2888,-0.290307799,-0.294584238,-0.293168632
-0.292,2889,-0.295242269,-0.297467311,-0.253685108
-0.303,2890,-0.289776793,-0.325774448,-0.306676182
-0.303,2891,-0.278136763,-0.285648379,-0.301636219
-0.303,2892,-0.28941405,-0.287967086,-0.297066018
-0.303,2893,-0.385153199,-0.302388116,-0.288925446
-0.315,2894,-0.372107597,-0.322938327,-0.316231881
-0.315,2895,-0.358723371,-0.316837072,-0.329536822
-0.315,2896,-0.378455894,-0.30783708,-0.325420442
-0.315,2897,-0.31375081,-0.324992166,-0.301016851
-0.322,2898,-0.380317577,-0.313250443,-0.319676156
-0.322,2899,-0.383493875,-0.321208513,-0.28093659
-0.322,2900,-0.341339185,-0.322718183,-0.360494128
-0.322,2901,-0.339922078,-0.323142143,-0.305733748
-0.333,2902,-0.313529712,-0.346267957,-0.311121368
-0.333,2903,-0.327289699,-0.325754989,-0.353248032
-0.333,2904,-0.341193146,-0.348043426,-0.322209244
-0.333,2905,-0.303933832,-0.328029839,-0.311341843
-0.344,2906,-0.354748867,-0.348980589,-0.372251439
-0.344,2907,-0.306163581,-0.350708244,-0.325500009
-0.344,2908,-0.354523443,-0.345386359,-0.350708742
-0.344,2909,-0.390933165,-0.3521072,-0.372960911
-0.351,2910,-0.316781622,-0.359906403,-0.341651022
-0.351,2911,-0.373602933,-0.346918876,-0.331592763
-0.351,2912,-0.358675526,-0.356512293,-0.355463536
-0.351,2913,-0.322541235,-0.346443767,-0.354214682
-0.358,2914,-0.29965038,-0.36062562,-0.366793517
-0.358,2915,-0.391372045,-0.363570119,-0.372989381
-0.358,2916,-0.366757911,-0.356189531,-0.331633874
-0.358,2917,-0.345847154,-0.35952239,-0.339408506
-0.369,2918,-0.367343578,-0.365042775,-0.33525964
-0.369,2919,-0.372504064,-0.35886628,-0.383223727
-0.369,2920,-0.413956391,-0.36725613,-0.414996798
-0.369,2921,-0.345946776,-0.356729657,-0.348785743
-0.377,2922,-0.398312948,-0.376200225,-0.334903669
-0.377,2923,-0.378341428,-0.370013403,-0.375180356
-0.377,2924,-0.458259047,-0.380157544,-0.323933843
-0.377,2925,-0.343697553,-0.366550414,-0.339379153
-0.384,2926,-0.41126424,-0.383839832,-0.381471163
-0.384,2927,-0.341997169,-0.386036157,-0.381344089
-0.384,2928,-0.414244485,-0.382620736,-0.362445866
-0.384,2929,-0.389292689,-0.380674336,-0.376635536
-0.395,2930,-0.335826703,-0.386374105,-0.428635487
-0.395,2931,-0.366055623,-0.385385488,-0.400252798
-0.395,2932,-0.461397752,-0.402637983,-0.385273143
-0.395,2933,-0.422069213,-0.41502983,-0.380523685
-0.402,2934,-0.342133549,-0.424869706,-0.409235418
-0.402,2935,-0.383960967,-0.405583937,-0.405974412
-0.402,2936,-0.370232679,-0.393003804,-0.4545105
-0.402,2937,-0.361087677,-0.403971699,-0.407629873
-0.402,2938,-0.415082247,-0.425776918,-0.398148635
-0.402,2939,-0.425025081,-0.412733737,-0.410074175
-0.402,2940,-0.381108134,-0.402250046,-0.417250784
-0.402,2941,-0.399204236,-0.40732676,-0.438737269
-0.409,2942,-0.495154677,-0.405695186,-0.377119688
-0.409,2943,-0.389533193,-0.427713988,-0.421633799
-0.409,2944,-0.361483131,-0.405938503,-0.39243401
-0.409,2945,-0.398944215,-0.416147258,-0.43667513
-0.42,2946,-0.434526849,-0.428769138,-0.433969539
-0.42,2947,-0.423201413,-0.40934677,-0.409987344
-0.42,2948,-0.446971057,-0.421066104,-0.450092111
-0.42,2949,-0.416690118,-0.417637466,-0.360049241
-0.427,2950,-0.455539799,-0.404063464,-0.455471529
-0.427,2951,-0.445990006,-0.437386541,-0.440532884
-0.427,2952,-0.450062736,-0.422658385,-0.417503617
-0.427,2953,-0.368924616,-0.438189449,-0.456086503
-0.431,2954,-0.479089397,-0.431155357,-0.443051975
-0.431,2955,-0.39295386,-0.431606375,-0.398907134
-0.431,2956,-0.460254775,-0.420761708,-0.435706851
-0.431,2957,-0.401413651,-0.434405799,-0.388094132
-0.439,2958,-0.414968621,-0.441371101,-0.437296712
-0.439,2959,-0.511259297,-0.453026192,-0.452832679
-0.439,2960,-0.463302135,-0.455415184,-0.416913137
-0.439,2961,-0.473470555,-0.447145353,-0.412761827
-0.443,2962,-0.44724774,-0.446521763,-0.450806236
-0.443,2963,-0.447922837,-0.442734208,-0.446136023
-0.443,2964,-0.455276323,-0.455298753,-0.465935589
-0.443,2965,-0.501081752,-0.433094384,-0.443519727
-0.443,2966,-0.441952811,-0.446516762,-0.466788806
-0.443,2967,-0.474285103,-0.431990829,-0.424476008
-0.443,2968,-0.463087858,-0.449496661,-0.450317059
-0.443,2969,-0.464241116,-0.443321329,-0.456535306
-0.443,2970,-0.448935786,-0.442948883,-0.423307018
-0.443,2971,-0.494886993,-0.450430117,-0.426474893
-0.443,2972,-0.432134462,-0.44884646,-0.42335969
-0.443,2973,-0.408498398,-0.438461476,-0.475686234
-0.431,2974,-0.430138981,-0.419541106,-0.415549764
-0.431,2975,-0.422842213,-0.423593782,-0.451578926
-0.431,2976,-0.392459642,-0.446906353,-0.386733647
-0.431,2977,-0.369822245,-0.432730113,-0.387965338
-0.446,2978,-0.418509156,-0.438911144,-0.447572234
-0.446,2979,-0.422120109,-0.460202317,-0.450187402
-0.446,2980,-0.447069246,-0.457344052,-0.420573511
-0.446,2981,-0.44404899,-0.419716933,-0.398352466
-0.428,2982,-0.421177294,-0.433418319,-0.418278001
-0.428,2983,-0.407776469,-0.407336672,-0.382947342
-0.428,2984,-0.42014489,-0.434587939,-0.451637331
-0.428,2985,-0.374247425,-0.436707746,-0.375834373
-0.403,2986,-0.412259172,-0.388812855,-0.444561
-0.403,2987,-0.396303191,-0.39159493,-0.413650088
-0.403,2988,-0.433507963,-0.411420309,-0.430583447
-0.403,2989,-0.403515363,-0.413822034,-0.419882378
-0.366,2990,-0.425762,-0.367142632,-0.349390714
-0.366,2991,-0.396315893,-0.359884124,-0.375766562
-0.366,2992,-0.413294841,-0.36360093,-0.365191643
-0.366,2993,-0.443754134,-0.367591811,-0.375949703
-0.323,2994,-0.273871044,-0.309210817,-0.310938329
-0.323,2995,-0.404326935,-0.332180624,-0.317840452
-0.323,2996,-0.317010152,-0.321573811,-0.323119021
-0.323,2997,-0.330004282,-0.333712342,-0.325105504
-0.265,2998,-0.301877138,-0.255240657,-0.25281301
-0.265,2999,-0.249170098,-0.263984381,-0.236711751
-0.265,3000,-0.261681995,-0.249279897,-0.232112946
-0.265,3001,-0.259193563,-0.278191193,-0.246815263
-0.2,3002,-0.192230147,-0.200458082,-0.243627446
-0.2,3003,-0.19051886,-0.179469735,-0.231856273
-0.2,3004,-0.211822641,-0.212991263,-0.185079686
-0.2,3005,-0.170534542,-0.218379897,-0.194577586
-0.127,3006,-0.123759212,-0.108545169,-0.117150748
-0.127,3007,-0.119814856,-0.133876251,-0.114475948
-0.127,3008,-0.114738199,-0.120386605,-0.144156346
-0.127,3009,-0.152005007,-0.14478945,-0.129114181
-0.051,3010,-0.068146819,-0.043426766,-0.012421112
-0.051,3011,-0.019478763,-0.04121007,-0.048846993
-0.051,3012,-0.086212157,-0.054627414,-0.06806764
-0.051,3013,-0.090095755,-0.068208965,-0.070353297
0.025,3014,0.001421449,0.035835997,0.014048238
0.025,3015,0.065671596,0.029242837,-0.020103596
0.025,3016,0.044704966,0.0216028,-0.005610952
0.025,3017,0.00965164,0.023251151,0.038938361
0.108,3018,0.167187828,0.123610979,0.111127566
0.108,3019,0.110511706,0.097680742,0.125236617
0.108,3020,0.077091506,0.108428651,0.119124379
0.108,3021,0.07707304,0.101454762,0.13109096
0.185,3022,0.146203964,0.19124878,0.183818125
0.185,3023,0.190388177,0.202373017,0.191489772
0.185,3024,0.184108182,0.179761658,0.181536005
0.185,3025,0.169610307,0.181570042,0.156705749
0.254,3026,0.291080002,0.253952178,0.256238401
0.254,3027,0.319178733,0.258175093,0.250104478
0.254,3028,0.215857063,0.263758139,0.253153467
0.254,3029,0.236747152,0.265305944,0.264213943
0.319,3030,0.286441041,0.305455195,0.339697037
0.319,3031,0.304724084,0.331536869,0.308380432
0.319,3032,0.306250649,0.306883396,0.300707369
0.319,3033,0.353047691,0.328564763,0.353881961
0.377,3034,0.363436919,0.379621354,0.38002133
0.377,3035,0.355812828,0.38356848,0.414444244
0.377,3036,0.393630795,0.381310688,0.378019069
0.377,3037,0.393490748,0.392434374,0.387545044
0.427,3038,0.416288009,0.428612629,0.419032527
0.427,3039,0.480639937,0.434670433,0.417285217
0.427,3040,0.488003663,0.428283506,0.422686238
0.427,3041,0.451980968,0.434047682,0.425855011
0.468,3042,0.485869699,0.479709557,0.477607629
0.468,3043,0.466536301,0.463753735,0.476191722
0.468,3044,0.41708566,0.466153353,0.475260133
0.468,3045,0.465617815,0.461845602,0.509971495
0.496,3046,0.504993151,0.498468786,0.486444707
0.496,3047,0.574410517,0.506639534,0.483267698
0.496,3048,0.511542394,0.493265202,0.476330808
0.496,3049,0.48270087,0.503022544,0.555408721
0.522,3050,0.45780261,0.526687599,0.511742414
0.522,3051,0.473965845,0.517684072,0.547189864
0.522,3052,0.534534719,0.494923612,0.539092415
0.522,3053,0.550323163,0.517778696,0.529745031
0.529,3054,0.549450023,0.536058573,0.512591484
0.529,3055,0.555602876,0.530771438,0.518466333
0.529,3056,0.494998129,0.521377754,0.481515906
0.529,3057,0.58225693,0.528261432,0.549719
0.533,3058,0.544213675,0.54178343,0.570008453
0.533,3059,0.560626698,0.539214969,0.550951821
0.533,3060,0.606300996,0.552471638,0.54970963
0.533,3061,0.491382472,0.522010064,0.568341201
0.533,3062,0.48201681,0.53576284,0.524157111
0.533,3063,0.538108403,0.527588594,0.557714247
0.533,3064,0.493875418,0.525036657,0.541793547
0.533,3065,0.524290008,0.530751024,0.556396529
0.522,3066,0.557059537,0.53591783,0.482000519
0.522,3067,0.560852797,0.506009665,0.50631424
0.522,3068,0.572334261,0.531660997,0.547008381
0.522,3069,0.526722461,0.536079174,0.479235138
0.5,3070,0.487071872,0.495685573,0.478865557
0.5,3071,0.557145651,0.502698046,0.506420299
0.5,3072,0.513948019,0.507200693,0.556445035
0.5,3073,0.562962652,0.489352982,0.51378134
0.478,3074,0.46497551,0.475028072,0.481854648
0.478,3075,0.433785159,0.495514942,0.474572658
0.478,3076,0.456813686,0.47897903,0.502379555
0.478,3077,0.439869531,0.461567837,0.491932579
0.442,3078,0.452329945,0.447610484,0.43240516
0.442,3079,0.45689809,0.440085251,0.420198635
0.442,3080,0.398695451,0.447471955,0.439629265
0.442,3081,0.433678652,0.427943768,0.43529991
0.406,3082,0.370780162,0.39605686,0.395905712
0.406,3083,0.397550995,0.404843891,0.442765231
0.406,3084,0.425832415,0.403886194,0.387830274
0.406,3085,0.420815749,0.401801617,0.399466321
0.366,3086,0.335538021,0.359587774,0.344150387
0.366,3087,0.35962104,0.365117761,0.364692988
0.366,3088,0.382494814,0.340901127,0.363341491
0.366,3089,0.33934114,0.36384947,0.404235674
0.326,3090,0.338637572,0.333297554,0.293563291
0.326,3091,0.34136748,0.323369672,0.317953548
0.326,3092,0.328636689,0.330178466,0.346010244
0.326,3093,0.351573847,0.318170149,0.351910952
0.282,3094,0.276782824,0.277469133,0.272962933
0.282,3095,0.269576472,0.269156038,0.303239401
0.282,3096,0.218794693,0.269556416,0.247632212
0.282,3097,0.32956192,0.270886611,0.293500541
0.235,3098,0.198711853,0.245237675,0.189428447
0.235,3099,0.217140907,0.243010791,0.269984118
0.235,3100,0.216062199,0.232027932,0.17530184
0.235,3101,0.188120198,0.237599268,0.219602031
0.189,3102,0.12820983,0.173912244,0.162921025
0.189,3103,0.212428179,0.194877896,0.157254728
0.189,3104,0.217756949,0.182082581,0.189791955
0.189,3105,0.212548724,0.186968891,0.216826937
0.141,3106,0.089397219,0.160281506,0.157018929
0.141,3107,0.155472389,0.149478294,0.123033243
0.141,3108,0.091768263,0.148352564,0.13526263
0.141,3109,0.175231194,0.103794823,0.082941162
0.105,3110,0.067212159,0.106327419,0.09174468
0.105,3111,0.109073503,0.103322225,0.066884734
0.105,3112,0.134966173,0.119878011,0.111430158
0.105,3113,0.145541659,0.115873533,0.070543465
0.069,3114,0.057829574,0.063456353,0.054018475
0.069,3115,0.038309888,0.055954432,0.066955744
0.069,3116,0.010409778,0.073704311,0.036153115
0.069,3117,0.029947093,0.079977509,0.051160453
0.029,3118,-0.050941593,0.031679863,0.054596354
0.029,3119,0.077646353,0.054910619,0.048115213
0.029,3120,-0.01495634,0.02774304,0.006607622
0.029,3121,0.025445153,0.021811791,0.024269436
0.004,3122,-0.001102205,0.003338659,0.016465035
0.004,3123,-0.005611274,0.000430373,0.002124285
0.004,3124,-0.008993741,0.004812935,0.011038081
0.004,3125,-0.023645366,0.024230485,0.012731583
-0.025,3126,-0.020512079,-0.033104156,-0.049413619
-0.025,3127,-0.039434465,-0.023688634,-0.017794893
-0.025,3128,-0.002482633,-0.023632572,0.004700799
-0.025,3129,-0.066359423,-0.012885469,-0.011948854
-0.051,3130,-0.103176579,-0.064292928,-0.032871229
-0.051,3131,-0.0293099,-0.048793862,-0.038603541
-0.051,3132,0.02104767,-0.075837574,-0.084178096
-0.051,3133,-0.029727647,-0.04847848,-0.010228501
-0.072,3134,-0.043281613,-0.079096389,-0.113032109
-0.072,3135,-0.055357998,-0.072531119,-0.085338757
-0.072,3136,-0.073209169,-0.073841243,-0.067918341
-0.072,3137,-0.123083528,-0.072812328,-0.039569523
-0.087,3138,-0.142016233,-0.10448616,-0.152814098
-0.087,3139,-0.12778079,-0.09610382,-0.108450135
-0.087,3140,-0.061986356,-0.105057606,-0.087133691
-0.087,3141,-0.103668543,-0.089175751,-0.108866533
-0.105,3142,-0.108425762,-0.101504738,-0.103746465
-0.105,3143,-0.080763303,-0.117254668,-0.079774889
-0.105,3144,-0.093032074,-0.110208566,-0.130747698
-0.105,3145,-0.06891817,-0.103251733,-0.105024073
-0.116,3146,-0.094624352,-0.110949331,-0.085388092
-0.116,3147,-0.132590186,-0.132360839,-0.145021803
-0.116,3148,-0.097130301,-0.113228091,-0.123939618
-0.116,3149,-0.08431848,-0.131543368,-0.088500612
-0.131,3150,-0.08093338,-0.139228198,-0.139326624
-0.131,3151,-0.118469936,-0.132890853,-0.155114386
-0.131,3152,-0.139768536,-0.138824583,-0.144806029
-0.131,3153,-0.134109382,-0.144454283,-0.115289395
-0.145,3154,-0.226227882,-0.159191128,-0.130221923
-0.145,3155,-0.111746762,-0.149016988,-0.130567496
-0.145,3156,-0.172994392,-0.130740713,-0.14094651
-0.145,3157,-0.161822601,-0.152008279,-0.167479571
-0.152,3158,-0.200262051,-0.149526702,-0.115225088
-0.152,3159,-0.133916856,-0.155076453,-0.169501158
-0.152,3160,-0.215597422,-0.160302126,-0.139863739
-0.152,3161,-0.162200471,-0.158371256,-0.171899822
-0.167,3162,-0.196130094,-0.166611898,-0.1439663
-0.167,3163,-0.163659472,-0.167204142,-0.136128762
-0.167,3164,-0.146444832,-0.166412111,-0.184207054
-0.167,3165,-0.123750213,-0.186934448,-0.175749486
-0.177,3166,-0.173855683,-0.16712139,-0.206602946
-0.177,3167,-0.151863154,-0.185983805,-0.147909807
-0.177,3168,-0.209666341,-0.16472685,-0.20927455
-0.177,3169,-0.162552777,-0.183837357,-0.160816999
-0.192,3170,-0.225400591,-0.193841499,-0.223482582
-0.192,3171,-0.137028008,-0.19960743,-0.213891728
-0.192,3172,-0.164862158,-0.185718458,-0.215205157
-0.192,3173,-0.165759998,-0.188896026,-0.195768364
-0.206,3174,-0.170548331,-0.205266725,-0.169403381
-0.206,3175,-0.16069995,-0.192161852,-0.192701322
-0.206,3176,-0.235145522,-0.203290234,-0.163840285
-0.206,3177,-0.184720671,-0.198602915,-0.220848727
-0.221,3178,-0.278890318,-0.227650114,-0.200316064
-0.221,3179,-0.200659873,-0.214155882,-0.243079085
-0.221,3180,-0.205781416,-0.207630185,-0.250497178
-0.221,3181,-0.21107435,-0.23160735,-0.234255801
-0.232,3182,-0.201672745,-0.216651444,-0.241119631
-0.232,3183,-0.218223158,-0.239340976,-0.24733147
-0.232,3184,-0.224212508,-0.244308938,-0.235076207
-0.232,3185,-0.227643516,-0.253130358,-0.250524722
-0.243,3186,-0.226973313,-0.254101282,-0.20610406
-0.243,3187,-0.219352974,-0.243673276,-0.228522119
-0.243,3188,-0.155285596,-0.225651593,-0.232548684
-0.243,3189,-0.212163135,-0.250135572,-0.251944501
-0.261,3190,-0.27176594,-0.255516323,-0.291466789
-0.261,3191,-0.298213376,-0.247887008,-0.319604129
-0.261,3192,-0.266365739,-0.263405432,-0.270027806
-0.261,3193,-0.172546263,-0.254782142,-0.26896129
-0.276,3194,-0.267152262,-0.276509495,-0.272572882
-0.276,3195,-0.311925581,-0.275368943,-0.270763275
-0.276,3196,-0.281124234,-0.261390519,-0.272392106
-0.276,3197,-0.253623565,-0.287721861,-0.261525915
-0.286,3198,-0.313324555,-0.292100141,-0.299066808
